aro_accession	gene_name	card_short_name	gene_family	resistance_mechanism	drug_class_raw	canonical_class
ARO:3001299	tlrB conferring tylosin resistance	Sfra_tlrB_TYL	non-erm 23S ribosomal RNA methyltransferase (G748)	antibiotic target alteration	lincosamide antibiotic	lincosamide antibiotic
ARO:3001299	tlrB conferring tylosin resistance	Sfra_tlrB_TYL	non-erm 23S ribosomal RNA methyltransferase (G748)	antibiotic target alteration	macrolide antibiotic	macrolide antibiotic
ARO:3002827	tlrC	tlrC	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	antibiotic target protection	lincosamide antibiotic	lincosamide antibiotic
ARO:3002827	tlrC	tlrC	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	antibiotic target protection	macrolide antibiotic	macrolide antibiotic
ARO:3004105	TMB-1	TMB-1	TMB beta-lactamase	antibiotic inactivation	carbapenem	carbapenem
ARO:3004105	TMB-1	TMB-1	TMB beta-lactamase	antibiotic inactivation	cephalosporin	cephalosporin
ARO:3004106	TMB-2	TMB-2	TMB beta-lactamase	antibiotic inactivation	carbapenem	carbapenem
ARO:3004106	TMB-2	TMB-2	TMB beta-lactamase	antibiotic inactivation	cephalosporin	cephalosporin
ARO:3003059	tmrB	tmrB	tunicamycin resistance protein	reduced permeability to antibiotic	nucleoside antibiotic	nucleoside antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	aminocoumarin antibiotic	aminocoumarin antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	aminoglycoside antibiotic	aminoglycoside antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	carbapenem	carbapenem
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	cephalosporin	cephalosporin
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	disinfecting agents and antiseptics	disinfecting agents and antiseptics
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	fluoroquinolone antibiotic	fluoroquinolone antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	glycylcycline	glycylcycline
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	macrolide antibiotic	macrolide antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	penicillin beta-lactam	penicillin antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	peptide antibiotic	peptide antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	phenicol antibiotic	phenicol antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	rifamycin antibiotic	rifamycin antibiotic
ARO:3000237	TolC	TolC	ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic	tetracycline antibiotic
ARO:3007759	Treponema pallidum 23S rRNA with mutation conferring resistance to erythromycin	Tpal_23S_ERY	23S rRNA with mutation conferring resistance to macrolide antibiotics	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3007759	Treponema pallidum 23S rRNA with mutation conferring resistance to erythromycin	Tpal_23S_ERY	23S rRNA with mutation conferring resistance to macrolide antibiotics	antibiotic target alteration	lincosamide antibiotic	lincosamide antibiotic
ARO:3007759	Treponema pallidum 23S rRNA with mutation conferring resistance to erythromycin	Tpal_23S_ERY	23S rRNA with mutation conferring resistance to macrolide antibiotics	antibiotic target alteration	macrolide antibiotic	macrolide antibiotic
ARO:3007759	Treponema pallidum 23S rRNA with mutation conferring resistance to erythromycin	Tpal_23S_ERY	23S rRNA with mutation conferring resistance to macrolide antibiotics	antibiotic target alteration	phenicol antibiotic	phenicol antibiotic
ARO:3007759	Treponema pallidum 23S rRNA with mutation conferring resistance to erythromycin	Tpal_23S_ERY	23S rRNA with mutation conferring resistance to macrolide antibiotics	antibiotic target alteration	pleuromutilin antibiotic	pleuromutilin antibiotic
ARO:3007759	Treponema pallidum 23S rRNA with mutation conferring resistance to erythromycin	Tpal_23S_ERY	23S rRNA with mutation conferring resistance to macrolide antibiotics	antibiotic target alteration	streptogramin A antibiotic	streptogramin A antibiotic
ARO:3007759	Treponema pallidum 23S rRNA with mutation conferring resistance to erythromycin	Tpal_23S_ERY	23S rRNA with mutation conferring resistance to macrolide antibiotics	antibiotic target alteration	streptogramin B antibiotic	streptogramin B antibiotic
ARO:3007759	Treponema pallidum 23S rRNA with mutation conferring resistance to erythromycin	Tpal_23S_ERY	23S rRNA with mutation conferring resistance to macrolide antibiotics	antibiotic target alteration	streptogramin antibiotic	streptogramin antibiotic
ARO:3003679	TriA	TriA	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	disinfecting agents and antiseptics	disinfecting agents and antiseptics
ARO:3003680	TriB	TriB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	disinfecting agents and antiseptics	disinfecting agents and antiseptics
ARO:3003681	TriC	TriC	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	disinfecting agents and antiseptics	disinfecting agents and antiseptics
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	DfrA42_TMP	trimethoprim resistant dihydrofolate reductase dfr	antibiotic target replacement	diaminopyrimidine antibiotic	diaminopyrimidine antibiotic
ARO:3005345	Trimethoprim-resistant dihydrofolate reductase DfrA43	DfrA43_TMP	trimethoprim resistant dihydrofolate reductase dfr	antibiotic target replacement	diaminopyrimidine antibiotic	diaminopyrimidine antibiotic
ARO:3004450	TRU-1	TRU-1	TRU beta-lactamase	antibiotic inactivation	cephalosporin	cephalosporin
ARO:3004450	TRU-1	TRU-1	TRU beta-lactamase	antibiotic inactivation	penicillin beta-lactam	penicillin antibiotic
ARO:3003060	tsnR	tsnR	non-erm 23S ribosomal RNA methyltransferase (A1067)	antibiotic target alteration	peptide antibiotic	peptide antibiotic
ARO:3007002	TTU-1	TTU-1	TTU beta-lactamase	antibiotic inactivation	carbapenem	carbapenem
ARO:3000844	TUS-1	TUS-1	TUS beta-lactamase	antibiotic inactivation	carbapenem	carbapenem
ARO:3000844	TUS-1	TUS-1	TUS beta-lactamase	antibiotic inactivation	cephalosporin	cephalosporin
ARO:3000844	TUS-1	TUS-1	TUS beta-lactamase	antibiotic inactivation	penicillin beta-lactam	penicillin antibiotic
ARO:3004730	tva(A)	tva(A)	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	antibiotic target protection	pleuromutilin antibiotic	pleuromutilin antibiotic
ARO:3005008	TxR	TxR	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic	tetracycline antibiotic
ARO:3004059	Type A NfxB	Type_A_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	aminocoumarin antibiotic	aminocoumarin antibiotic
ARO:3004059	Type A NfxB	Type_A_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	cephalosporin	cephalosporin
ARO:3004059	Type A NfxB	Type_A_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	diaminopyrimidine antibiotic	diaminopyrimidine antibiotic
ARO:3004059	Type A NfxB	Type_A_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	fluoroquinolone antibiotic	fluoroquinolone antibiotic
ARO:3004059	Type A NfxB	Type_A_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	macrolide antibiotic	macrolide antibiotic
ARO:3004059	Type A NfxB	Type_A_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	penicillin beta-lactam	penicillin antibiotic
ARO:3004059	Type A NfxB	Type_A_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	phenicol antibiotic	phenicol antibiotic
ARO:3004059	Type A NfxB	Type_A_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic	tetracycline antibiotic
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	aminocoumarin antibiotic	aminocoumarin antibiotic
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	aminoglycoside antibiotic	aminoglycoside antibiotic
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	cephalosporin	cephalosporin
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	diaminopyrimidine antibiotic	diaminopyrimidine antibiotic
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	fluoroquinolone antibiotic	fluoroquinolone antibiotic
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	macrolide antibiotic	macrolide antibiotic
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	penicillin beta-lactam	penicillin antibiotic
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	phenicol antibiotic	phenicol antibiotic
ARO:3004060	Type B NfxB	Type_B_NfxB	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic	tetracycline antibiotic
ARO:3003577	ugd	ugd	pmr phosphoethanolamine transferase	antibiotic target alteration	peptide antibiotic	peptide antibiotic
ARO:3003305	Ureaplasma urealyticum gyrB conferring resistance to fluoroquinolones	Uure_gyrB_FLO	fluoroquinolone resistant gyrB	antibiotic target alteration	aminocoumarin antibiotic	aminocoumarin antibiotic
ARO:3003305	Ureaplasma urealyticum gyrB conferring resistance to fluoroquinolones	Uure_gyrB_FLO	fluoroquinolone resistant gyrB	antibiotic target alteration	fluoroquinolone antibiotic	fluoroquinolone antibiotic
ARO:3003309	Ureaplasma urealyticum parC conferring resistance to fluoroquinolones	Uure_parC_FLO	fluoroquinolone resistant parC	antibiotic target alteration	fluoroquinolone antibiotic	fluoroquinolone antibiotic
ARO:3007062	VAM-1	VAM-1	VAM beta-lactamase	antibiotic inactivation	carbapenem	carbapenem
ARO:3007062	VAM-1	VAM-1	VAM beta-lactamase	antibiotic inactivation	cephalosporin	cephalosporin
ARO:3007062	VAM-1	VAM-1	VAM beta-lactamase	antibiotic inactivation	penicillin beta-lactam	penicillin antibiotic
ARO:3000010	vanA	vanA	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3000013	vanB	vanB	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3000368	vanC	vanC	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3000005	vanD	vanD	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002907	vanE	vanE	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002908	vanF	vanF	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002909	vanG	vanG	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002942	vanH gene in vanA cluster	vanH_in_vanA_cl	glycopeptide resistance gene cluster;vanH	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002943	vanH gene in vanB cluster	vanH_in_vanB_cl	glycopeptide resistance gene cluster;vanH	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002944	vanH gene in vanD cluster	vanH_in_vanD_cl	glycopeptide resistance gene cluster;vanH	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002945	vanH gene in vanF cluster	vanH_in_vanF_cl	glycopeptide resistance gene cluster;vanH	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002947	vanH gene in vanM cluster	vanH_in_vanM_cl	glycopeptide resistance gene cluster;vanH	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002948	vanH gene in vanO cluster	vanH_in_vanO_cl	glycopeptide resistance gene cluster;vanH	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3007188	vanH gene in vanP cluster	vanH_in_vanP_cl	glycopeptide resistance gene cluster;vanH	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3003723	vanI	vanI	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002914	vanJ	vanJ	vanJ membrane protein	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3003727	vanK gene in vanI cluster	vanK_in_vanI_cl	glycopeptide resistance gene cluster;vanK	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002910	vanL	vanL	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002911	vanM	vanM	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002912	vanN	vanN	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002913	vanO	vanO	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3007189	vanP	vanP	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002919	vanR gene in vanA cluster	vanR_in_vanA_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002921	vanR gene in vanB cluster	vanR_in_vanB_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002922	vanR gene in vanC cluster	vanR_in_vanC_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002923	vanR gene in vanD cluster	vanR_in_vanD_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002924	vanR gene in vanE cluster	vanR_in_vanE_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002925	vanR gene in vanF cluster	vanR_in_vanF_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002926	vanR gene in vanG cluster	vanR_in_vanG_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3003728	vanR gene in vanI cluster	vanR_in_vanI_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002927	vanR gene in vanL cluster	vanR_in_vanL_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002928	vanR gene in vanM cluster	vanR_in_vanM_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002929	vanR gene in vanN cluster	vanR_in_vanN_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3002930	vanR gene in vanO cluster	vanR_in_vanO_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
ARO:3007191	vanR gene in vanP cluster	vanR_in_vanP_cl	glycopeptide resistance gene cluster;vanR	antibiotic target alteration	glycopeptide antibiotic	glycopeptide antibiotic
